date,mev_unscaled,mev_monthly,isPartial,scale,mev
2019-01-01,52,,,,
2019-01-02,35,,,,
2019-01-03,16,,,,
2019-01-04,0,,,,
2019-01-05,67,,,,
2019-01-06,50,45.0,False,0.45,22.5
2019-01-07,49,45.0,,0.45,22.05
2019-01-08,0,45.0,,0.45,0.0
2019-01-09,37,45.0,,0.45,16.650000000000002
2019-01-10,28,45.0,,0.45,12.6
2019-01-11,30,45.0,,0.45,13.5
2019-01-12,36,45.0,,0.45,16.2
2019-01-13,44,40.0,False,0.4,17.6
2019-01-14,18,40.0,,0.4,7.2
2019-01-15,41,40.0,,0.4,16.400000000000002
2019-01-16,53,40.0,,0.4,21.200000000000003
2019-01-17,76,40.0,,0.4,30.400000000000002
2019-01-18,25,40.0,,0.4,10.0
2019-01-19,29,40.0,,0.4,11.600000000000001
2019-01-20,28,47.0,False,0.47,13.16
2019-01-21,54,47.0,,0.47,25.38
2019-01-22,70,47.0,,0.47,32.9
2019-01-23,60,47.0,,0.47,28.2
2019-01-24,41,47.0,,0.47,19.27
2019-01-25,25,47.0,,0.47,11.75
2019-01-26,100,47.0,,0.47,47.0
2019-01-27,35,50.0,False,0.5,17.5
2019-01-28,54,50.0,,0.5,27.0
2019-01-29,44,50.0,,0.5,22.0
2019-01-30,0,50.0,,0.5,0.0
2019-01-31,57,50.0,,0.5,28.5
2019-02-01,83,50.0,,0.5,41.5
2019-02-02,32,50.0,,0.5,16.0
2019-02-03,85,51.0,False,0.51,43.35
2019-02-04,0,51.0,,0.51,0.0
2019-02-05,52,51.0,,0.51,26.52
2019-02-06,27,51.0,,0.51,13.77
2019-02-07,19,51.0,,0.51,9.69
2019-02-08,86,51.0,,0.51,43.86
2019-02-09,74,51.0,,0.51,37.74
2019-02-10,44,45.0,False,0.45,19.8
2019-02-11,0,45.0,,0.45,0.0
2019-02-12,0,45.0,,0.45,0.0
2019-02-13,53,45.0,,0.45,23.85
2019-02-14,100,45.0,,0.45,45.0
2019-02-15,33,45.0,,0.45,14.85
2019-02-16,51,45.0,,0.45,22.95
2019-02-17,0,63.0,False,0.63,0.0
2019-02-18,41,63.0,,0.63,25.830000000000002
2019-02-19,73,63.0,,0.63,45.99
2019-02-20,52,63.0,,0.63,32.76
2019-02-21,77,63.0,,0.63,48.51
2019-02-22,39,63.0,,0.63,24.57
2019-02-23,40,63.0,,0.63,25.2
2019-02-24,70,60.0,False,0.6,42.0
2019-02-25,17,60.0,,0.6,10.2
2019-02-26,80,60.0,,0.6,48.0
2019-02-27,58,60.0,,0.6,34.8
2019-02-28,85,60.0,,0.6,51.0
2019-03-01,92,60.0,,0.6,55.199999999999996
2019-03-02,60,60.0,,0.6,36.0
2019-03-03,28,56.0,False,0.56,15.680000000000001
2019-03-04,66,56.0,,0.56,36.96
2019-03-05,81,56.0,,0.56,45.36000000000001
2019-03-06,42,56.0,,0.56,23.520000000000003
2019-03-07,88,56.0,,0.56,49.28
2019-03-08,100,56.0,,0.56,56.00000000000001
2019-03-09,88,56.0,,0.56,49.28
2019-03-10,57,49.0,False,0.49,27.93
2019-03-11,44,49.0,,0.49,21.56
2019-03-12,57,49.0,,0.49,27.93
2019-03-13,47,49.0,,0.49,23.03
2019-03-14,80,49.0,,0.49,39.2
2019-03-15,76,49.0,,0.49,37.24
2019-03-16,0,49.0,,0.49,0.0
2019-03-17,0,55.0,False,0.55,0.0
2019-03-18,35,55.0,,0.55,19.25
2019-03-19,37,55.0,,0.55,20.35
2019-03-20,93,55.0,,0.55,51.150000000000006
2019-03-21,0,55.0,,0.55,0.0
2019-03-22,94,55.0,,0.55,51.7
2019-03-23,67,55.0,,0.55,36.85
2019-03-24,37,57.0,False,0.57,21.09
2019-03-25,66,57.0,,0.57,37.62
2019-03-26,41,57.0,,0.57,23.369999999999997
2019-03-27,54,57.0,,0.57,30.779999999999998
2019-03-28,18,57.0,,0.57,10.26
2019-03-29,58,57.0,,0.57,33.059999999999995
2019-03-30,81,57.0,,0.57,46.169999999999995
2019-03-31,92,67.0,False,0.67,61.64
2019-04-01,43,67.0,,0.67,28.810000000000002
2019-04-02,27,67.0,,0.67,18.09
2019-04-03,28,67.0,,0.67,18.76
2019-04-04,42,67.0,,0.67,28.14
2019-04-05,0,67.0,,0.67,0.0
2019-04-06,48,67.0,,0.67,32.160000000000004
2019-04-07,31,68.0,False,0.68,21.080000000000002
2019-04-08,57,68.0,,0.68,38.760000000000005
2019-04-09,74,68.0,,0.68,50.32
2019-04-10,19,68.0,,0.68,12.920000000000002
2019-04-11,0,68.0,,0.68,0.0
2019-04-12,57,68.0,,0.68,38.760000000000005
2019-04-13,0,68.0,,0.68,0.0
2019-04-14,90,86.0,False,0.86,77.4
2019-04-15,30,86.0,,0.86,25.8
2019-04-16,68,86.0,,0.86,58.48
2019-04-17,63,86.0,,0.86,54.18
2019-04-18,68,86.0,,0.86,58.48
2019-04-19,59,86.0,,0.86,50.74
2019-04-20,66,86.0,,0.86,56.76
2019-04-21,81,100.0,False,1.0,81.0
2019-04-22,85,100.0,,1.0,85.0
2019-04-23,93,100.0,,1.0,93.0
2019-04-24,62,100.0,,1.0,62.0
2019-04-25,46,100.0,,1.0,46.0
2019-04-26,100,100.0,,1.0,100.0
2019-04-27,27,100.0,,1.0,27.0
2019-04-28,61,74.0,False,0.74,45.14
2019-04-29,63,74.0,,0.74,46.62
2019-04-30,39,74.0,,0.74,28.86
2019-05-01,100,74.0,,0.74,74.0
2019-05-02,75,74.0,,0.74,55.5
2019-05-03,85,74.0,,0.74,62.9
2019-05-04,48,74.0,,0.74,35.519999999999996
2019-05-05,89,72.0,False,0.72,64.08
2019-05-06,79,72.0,,0.72,56.879999999999995
2019-05-07,50,72.0,,0.72,36.0
2019-05-08,33,72.0,,0.72,23.759999999999998
2019-05-09,57,72.0,,0.72,41.04
2019-05-10,31,72.0,,0.72,22.32
2019-05-11,37,72.0,,0.72,26.64
2019-05-12,31,45.0,False,0.45,13.950000000000001
2019-05-13,17,45.0,,0.45,7.65
2019-05-14,52,45.0,,0.45,23.400000000000002
2019-05-15,48,45.0,,0.45,21.6
2019-05-16,46,45.0,,0.45,20.7
2019-05-17,0,45.0,,0.45,0.0
2019-05-18,37,45.0,,0.45,16.650000000000002
2019-05-19,39,52.0,False,0.52,20.28
2019-05-20,27,52.0,,0.52,14.040000000000001
2019-05-21,19,52.0,,0.52,9.88
2019-05-22,57,52.0,,0.52,29.64
2019-05-23,62,52.0,,0.52,32.24
2019-05-24,32,52.0,,0.52,16.64
2019-05-25,27,52.0,,0.52,14.040000000000001
2019-05-26,42,50.0,False,0.5,21.0
2019-05-27,23,50.0,,0.5,11.5
2019-05-28,0,50.0,,0.5,0.0
2019-05-29,17,50.0,,0.5,8.5
2019-05-30,28,50.0,,0.5,14.0
2019-05-31,58,50.0,,0.5,29.0
2019-06-01,90,50.0,,0.5,45.0
2019-06-02,25,35.0,False,0.35,8.75
2019-06-03,20,35.0,,0.35,7.0
2019-06-04,47,35.0,,0.35,16.45
2019-06-05,0,35.0,,0.35,0.0
2019-06-06,63,35.0,,0.35,22.049999999999997
2019-06-07,50,35.0,,0.35,17.5
2019-06-08,0,35.0,,0.35,0.0
2019-06-09,22,57.0,False,0.57,12.54
2019-06-10,82,57.0,,0.57,46.739999999999995
2019-06-11,0,57.0,,0.57,0.0
2019-06-12,44,57.0,,0.57,25.08
2019-06-13,53,57.0,,0.57,30.209999999999997
2019-06-14,33,57.0,,0.57,18.81
2019-06-15,88,57.0,,0.57,50.16
2019-06-16,47,30.0,False,0.3,14.1
2019-06-17,87,30.0,,0.3,26.099999999999998
2019-06-18,42,30.0,,0.3,12.6
2019-06-19,79,30.0,,0.3,23.7
2019-06-20,52,30.0,,0.3,15.6
2019-06-21,36,30.0,,0.3,10.799999999999999
2019-06-22,47,30.0,,0.3,14.1
2019-06-23,100,47.0,False,0.47,47.0
2019-06-24,47,47.0,,0.47,22.09
2019-06-25,35,47.0,,0.47,16.45
2019-06-26,74,47.0,,0.47,34.78
2019-06-27,0,47.0,,0.47,0.0
2019-06-28,0,47.0,,0.47,0.0
2019-06-29,57,47.0,,0.47,26.79
2019-06-30,75,44.0,False,0.44,33.0
2019-07-01,86,44.0,,0.44,37.84
2019-07-02,0,44.0,,0.44,0.0
2019-07-03,54,44.0,,0.44,23.76
2019-07-04,38,44.0,,0.44,16.72
2019-07-05,51,44.0,,0.44,22.44
2019-07-06,67,44.0,,0.44,29.48
2019-07-07,76,47.0,False,0.47,35.72
2019-07-08,78,47.0,,0.47,36.66
2019-07-09,26,47.0,,0.47,12.219999999999999
2019-07-10,0,47.0,,0.47,0.0
2019-07-11,76,47.0,,0.47,35.72
2019-07-12,0,47.0,,0.47,0.0
2019-07-13,38,47.0,,0.47,17.86
2019-07-14,0,47.0,False,0.47,0.0
2019-07-15,43,47.0,,0.47,20.209999999999997
2019-07-16,25,47.0,,0.47,11.75
2019-07-17,58,47.0,,0.47,27.259999999999998
2019-07-18,0,47.0,,0.47,0.0
2019-07-19,52,47.0,,0.47,24.439999999999998
2019-07-20,42,47.0,,0.47,19.74
2019-07-21,64,55.0,False,0.55,35.2
2019-07-22,59,55.0,,0.55,32.45
2019-07-23,93,55.0,,0.55,51.150000000000006
2019-07-24,98,55.0,,0.55,53.900000000000006
2019-07-25,60,55.0,,0.55,33.0
2019-07-26,54,55.0,,0.55,29.700000000000003
2019-07-27,0,55.0,,0.55,0.0
2019-07-28,0,46.0,False,0.46,0.0
2019-07-29,100,46.0,,0.46,46.0
2019-07-30,42,46.0,,0.46,19.32
2019-07-31,61,46.0,,0.46,28.060000000000002
2019-08-01,29,46.0,,0.46,13.34
2019-08-02,44,46.0,,0.46,20.240000000000002
2019-08-03,53,46.0,,0.46,24.380000000000003
2019-08-04,33,43.0,False,0.43,14.19
2019-08-05,28,43.0,,0.43,12.04
2019-08-06,71,43.0,,0.43,30.53
2019-08-07,18,43.0,,0.43,7.74
2019-08-08,59,43.0,,0.43,25.37
2019-08-09,39,43.0,,0.43,16.77
2019-08-10,0,43.0,,0.43,0.0
2019-08-11,73,42.0,False,0.42,30.66
2019-08-12,43,42.0,,0.42,18.06
2019-08-13,51,42.0,,0.42,21.419999999999998
2019-08-14,61,42.0,,0.42,25.619999999999997
2019-08-15,0,42.0,,0.42,0.0
2019-08-16,0,42.0,,0.42,0.0
